# Undirected graph (each unordered pair of nodes is saved once): BA(10000,10).txt
# Nodes: 10000 Edges: 99945
# NodeId	NodeId
127	9090
127	9388
127	9702
127	9741
127	9857
127	9975
128	149
128	152
128	154
128	210
128	231
128	343
128	372
128	387
128	438
128	520
128	542
128	576
128	613
128	709
128	716
128	946
128	1091
128	1112
128	1405
128	1424
128	1462
128	1485
128	1824
128	1916
128	2074
128	2093
128	2100
128	2161
128	2192
128	2322
128	2382
128	2506
128	2554
128	2667
128	2703
128	2721
128	3005
128	3088
128	3187
128	3250
128	3305
128	3312
128	3339
128	3379
128	3488
128	3491
128	3537
128	3553
128	3722
128	3993
128	4356
128	4380
128	4766
128	5080
128	5291
128	5293
128	5377
128	5809
128	5816
128	5837
128	5905
128	5915
128	6398
128	6505
128	6946
128	7083
128	7146
128	7188
128	7246
128	7272
128	7296
128	7548
128	7773
128	7868
128	8031
128	8106
128	8177
128	8329
128	8395
128	8452
128	8525
128	8536
128	8628
128	8702
128	8864
128	9152
128	9538
129	131
129	140
129	145
129	152
129	176
129	186
129	200
129	228
129	238
129	244
129	246
129	262
129	274
129	281
129	305
129	328
129	351
129	391
129	393
129	411
129	439
129	443
129	447
129	461
129	475
129	515
129	552
129	560
129	564
129	570
129	589
129	602
129	625
129	680
129	683
129	696
129	700
129	703
129	707
129	748
129	766
129	772
129	776
129	792
129	795
129	797
129	801
129	836
129	895
129	896
129	919
129	1060
129	1091
129	1148
129	1155
129	1158
129	1169
129	1229
129	1263
129	1268
129	1277
129	1302
129	1417
129	1444
129	1567
129	1598
129	1605
129	1650
129	1690
129	1737
129	1766
129	1807
129	1848
129	1854
129	2080
129	2359
129	2401
129	2430
129	2446
129	2449
129	2455
129	2464
129	2611
129	2629
129	2647
129	2667
129	2715
129	2751
129	2762
129	2839
129	2946
129	2986
129	2987
129	3104
129	3142
129	3153
129	3363
129	3417
129	3601
129	3654
129	3769
129	3781
129	3806
129	3909
129	3914
129	3928
129	3951
129	3959
129	3987
129	4222
129	4240
129	4289
129	4325
129	4452
129	4876
129	4896
129	4919
129	4987
129	5077
129	5096
129	5529
129	5705
129	5925
129	5968
129	6036
129	6044
129	6099
129	6495
129	6744
129	6861
129	6866
129	6896
129	6912
129	6916
129	7127
129	7145
129	7352
129	7382
129	7563
129	7565
129	7668
129	7852
129	8188
129	8273
129	8302
129	8453
129	8568
129	8650
129	8654
129	8722
129	8724
129	8726
129	8761
129	8877
129	8960
129	9037
129	9088
129	9144
129	9171
129	9202
129	9281
129	9290
129	9341
129	9433
129	9521
129	9577
129	9663
129	9728
129	9809
129	9839
130	147
130	239
130	316
130	365
130	369
130	426
130	454
130	464
130	558
130	773
130	856
130	862
130	871
130	894
130	1099
130	1164
130	1181
130	1417
130	1442
130	1511
130	1819
130	1920
130	2145
130	2319
130	2354
130	2624
130	2796
130	2967
130	3177
130	3263
130	3279
130	3913
130	3929
130	4059
130	4223
130	4789
130	5244
130	5245
130	5526
130	5567
130	5611
130	5630
130	5819
130	5867
130	5950
130	6015
130	8086
130	8514
130	8834
130	8840
130	9654
131	181
131	194
131	214
131	248
131	266
131	314
131	316
131	318
131	326
131	336
131	393
131	491
131	573
131	595
131	599
131	604
131	624
131	627
131	638
131	670
131	673
131	862
131	864
131	936
131	972
131	981
131	1000
131	1075
131	1120
131	1187
131	1190
131	1282
131	1571
131	1630
131	1639
131	1696
131	1745
131	1853
131	2010
131	2212
131	2235
131	2292
131	2427
131	2437
131	2490
131	2550
131	2595
131	2614
131	2665
131	2898
131	2921
131	2933
131	3028
131	3061
131	3138
131	3395
131	3418
131	3565
131	3619
131	3824
131	3886
131	3927
131	3978
131	4057
131	4327
131	4554
131	4639
131	4768
131	4805
131	4827
131	4997
131	5164
131	5267
131	5348
131	5474
131	5698
131	5808
131	6010
131	6308
131	6314
131	6601
131	6926
131	6996
131	7301
131	7446
131	7451
131	7928
131	8216
131	8304
131	8373
131	8403
131	8560
131	8722
131	9131
131	9316
131	9363
131	9400
131	9531
131	9608
131	9848
131	9913
131	9920
132	133
132	166
132	258
132	289
132	328
132	389
132	484
132	488
132	575
132	644
132	679
132	712
132	739
132	785
132	805
132	832
132	1195
132	1264
132	1293
132	1301
132	1379
132	1395
132	1400
132	1405
132	1446
132	1477
132	1574
132	1783
132	1825
132	1899
132	2068
132	2128
132	2242
132	2514
132	2579
132	2587
132	2588
132	2598
132	2827
132	3021
132	3036
132	3439
132	3526
132	3599
132	3637
132	3925
132	3968
132	4163
132	4235
132	4257
132	4437
132	4501
132	4582
132	4781
132	5058
132	5172
132	5317
132	5715
132	5842
132	5988
132	6110
132	6221
132	6234
132	6313
132	6393
132	6475
132	6481
132	6630
132	6745
132	7268
132	7317
132	7401
132	7809
132	7857
132	7930
132	7968
132	8005
132	8148
132	8631
132	8785
132	8900
132	9883
132	9923
133	146
133	152
133	256
133	313
133	324
133	336
133	386
133	403
133	557
133	581
133	620
133	682
133	683
133	694
133	872
133	1081
133	1124
133	1266
133	1303
133	1326
133	1480
133	1517
133	1529
133	1897
133	1954
133	1990
133	2065
133	2385
133	2470
133	2574
133	2862
133	2886
133	3185
133	3192
133	3682
133	3963
133	4096
133	4226
133	4615
133	4712
133	4779
133	4906
133	5097
133	5108
133	5345
133	5497
133	5604
133	6345
133	6481
133	6624
133	6790
133	7115
133	7576
133	8082
133	8321
133	8403
133	8502
133	8752
133	8799
133	9183
133	9204
133	9231
133	9480
133	9977
134	140
134	158
134	160
134	200
134	209
134	215
134	229
134	266
134	269
134	308
134	313
134	348
134	366
134	475
134	516
134	520
134	764
134	769
134	942
134	948
134	1177
134	1182
134	1224
134	1226
134	1396
134	1433
134	1499
134	1577
134	1625
134	1698
134	1817
134	1831
134	1854
134	1956
134	2199
134	2329
134	2343
134	2379
134	2513
134	2554
134	2652
134	2789
134	2798
134	3020
134	3038
134	3068
134	3226
134	3266
134	3278
134	3544
134	3729
134	3766
134	3837
134	3851
134	4079
134	4135
134	4263
134	4300
134	4301
134	4639
134	4694
134	5355
134	5403
134	5605
134	5625
134	5681
134	5767
134	5850
134	5937
134	6061
134	6738
134	7067
134	7193
134	7438
134	7768
134	7904
134	8078
134	8287
134	8556
134	8665
134	8762
134	8819
134	8986
134	9252
134	9471
134	9777
134	9923
135	152
135	174
135	195
135	197
135	255
135	257
135	340
135	342
135	406
135	482
135	574
135	661
135	745
135	1204
135	1251
135	1372
135	1537
135	1554
135	1747
135	2132
135	2201
135	2587
135	2844
135	2928
135	2955
135	3145
135	3409
135	3460
135	3573
135	4790
135	4888
135	4920
135	4982
135	5574
135	5696
135	5844
135	6228
135	6538
135	6741
135	6934
135	7172
135	8309
135	8886
135	9018
135	9822
135	9969
136	176
136	179
136	194
136	227
136	235
136	271
136	350
136	369
136	395
136	428
136	429
136	445
136	450
136	507
136	561
136	568
136	646
136	691
136	757
136	782
136	809
136	817
136	867
136	905
136	920
136	966
136	1037
136	1054
136	1057
136	1058
136	1137
136	1193
136	1209
136	1225
136	1250
136	1339
136	1369
136	1370
136	1400
136	1495
136	1578
136	1618
136	1648
136	1764
136	1773
136	1820
136	1846
136	2060
136	2095
136	2150
136	2505
136	2725
136	2906
136	2965
136	3129
136	3264
136	3265
136	3298
136	3400
136	3533
136	3545
136	3724
136	3859
136	4088
136	4167
136	4245
136	4560
136	4856
136	4861
136	4991
136	5423
136	5635
136	5658
136	5827
136	5870
136	5920
136	6025
136	6036
136	6637
136	6654
136	6817
136	6876
136	6877
136	6894
136	6963
136	7018
136	7058
136	7635
136	7641
136	7940
136	8010
136	8104
136	8411
136	8946
136	9106
136	9626
136	9828
137	144
137	343
137	350
137	351
137	792
137	823
137	1010
137	1304
137	1476
137	1522
137	2702
137	2873
137	3196
137	3281
137	3472
137	4800
137	4830
137	4886
137	5182
137	5919
137	8368
137	8536
137	8755
138	160
138	161
138	207
138	211
138	214
138	233
138	249
138	303
138	309
138	313
138	436
138	456
138	467
138	475
138	536
138	537
138	570
138	617
138	635
138	684
138	710
138	727
138	817
138	837
138	844
138	854
138	859
138	892
138	949
138	998
138	1065
138	1150
138	1154
138	1196
138	1209
138	1246
138	1356
138	1358
138	1414
138	1449
138	1485
138	1500
138	1625
138	1635
138	1689
138	1752
138	1787
138	1922
138	1966
138	2041
138	2069
138	2220
138	2354
138	2379
138	2456
138	2486
138	2553
138	2636
138	2637
138	2692
138	2752
138	2776
138	2826
138	3119
138	3183
138	3243
138	3465
138	3487
138	3550
138	3613
138	3670
138	3882
138	4041
138	4195
138	4321
138	4374
138	4386
138	4614
138	4622
138	4629
138	4671
138	4829
138	4938
138	5085
138	5248
138	5286
138	5408
138	5447
138	5467
138	5494
138	5625
138	5725
138	5945
138	6591
138	6839
138	7124
138	7255
138	7257
138	7534
138	7538
138	7558
138	7566
138	7688
138	7847
138	7966
138	8218
138	8354
138	8560
138	8581
138	9305
138	9345
138	9436
138	9439
138	9514
138	9520
138	9583
138	9677
138	9696
139	159
139	169
139	242
139	248
139	257
139	276
139	290
139	322
139	368
139	488
139	489
139	522
139	542
139	551
139	624
139	715
139	739
139	774
139	805
139	859
139	936
139	1248
139	1273
139	1436
139	1465
139	1683
139	1738
139	1740
139	1745
139	1761
139	1856
139	1900
139	1920
139	1967
139	2068
139	2139
139	2437
139	2631
139	2718
139	2763
139	2780
139	2954
139	3128
139	3249
139	3255
139	3260
139	3310
139	3447
139	3533
139	3661
139	3717
139	3735
139	3841
139	3884
139	4230
139	4360
139	4396
139	4419
139	4494
139	4514
139	4823
139	4836
139	4889
139	4922
139	4974
139	5005
139	5373
139	5405
139	5688
139	5727
139	5815
139	6770
139	6960
139	7722
139	8073
139	8975
139	9200
139	9479
139	9596
140	142
140	198
140	288
140	291
140	297
140	469
140	606
140	627
140	712
140	846
140	906
140	1048
140	1089
140	1111
140	1222
140	1267
140	1269
140	1314
140	1342
140	1417
140	1589
140	1705
140	1779
140	1805
140	1816
140	2110
140	2302
140	2448
140	2496
140	2692
140	2774
140	2979
140	3182
140	3386
140	3405
140	3583
140	3953
140	4245
140	4766
140	5056
140	5279
140	5281
140	5330
140	5428
140	6153
140	6567
140	7093
140	7429
140	7485
140	7522
140	8180
140	8546
140	8746
140	8888
140	9165
140	9544
140	9549
140	9586
141	147
141	153
141	177
141	181
141	197
141	233
141	532
141	624
141	718
141	845
141	945
141	1057
141	1211
141	1386
141	1653
141	2219
141	2294
141	2600
141	2678
141	2786
141	2953
141	3058
141	3271
141	3325
141	3456
141	3574
141	3794
141	4016
141	4020
141	4426
141	4681
141	4799
141	4829
141	4963
141	5149
141	5170
141	5217
141	5878
141	6049
141	6267
141	6416
141	6544
141	6725
141	6937
141	7222
141	7439
141	7601
141	7728
141	8439
141	8914
141	8917
141	9206
141	9440
141	9450
142	155
142	288
142	292
142	340
142	584
142	638
142	727
142	733
142	780
142	801
142	1001
142	1081
142	1169
142	1223
142	1281
142	1289
142	1307
142	1335
142	1408
142	1471
142	1517
142	1540
142	1554
142	1716
142	1946
142	2101
142	2132
142	2138
142	2159
142	2218
142	2495
142	2717
142	2879
142	3051
142	3068
142	3260
142	3432
142	3523
142	3705
142	3764
142	3860
142	4280
142	4322
142	4354
142	4386
142	4390
142	4780
142	4920
142	5670
142	6053
142	6119
142	6208
142	6214
142	6311
142	6437
142	6536
142	7144
142	7537
142	7833
142	8006
142	8289
142	8579
142	8937
142	9270
142	9382
142	9534
142	9570
142	9874
143	162
143	164
143	166
143	176
143	234
143	235
143	255
143	271
143	272
143	317
143	345
143	385
143	517
143	555
143	573
143	682
143	700
143	779
143	842
143	844
143	859
143	906
143	909
143	938
143	1133
143	1427
143	1461
143	1471
143	1725
143	2140
143	2148
143	2176
143	2186
143	2238
143	2252
143	2285
143	2286
143	2399
143	2591
143	2601
143	2648
143	2682
143	2883
143	3023
143	3312
143	3759
143	3974
143	4099
143	4339
143	4350
143	4586
143	4599
143	4620
143	5170
143	5397
143	5444
143	6197
143	6612
143	6814
143	7127
143	7159
143	7187
143	7213
143	7394
143	7529
143	7537
143	7582
143	8023
143	8057
143	8382
143	8493
143	8515
143	8652
143	8942
143	9374
143	9446
143	9512
143	9540
143	9600
143	9629
143	9798
143	9807
144	149
144	163
144	197
144	215
144	216
144	235
144	254
144	265
144	271
144	277
144	320
144	327
144	349
144	360
144	414
144	543
144	586
144	629
144	638
144	729
144	816
144	932
144	958
144	966
144	1090
144	1187
144	1255
144	1377
144	1387
144	1457
144	1464
144	1467
144	1523
144	1576
144	1619
144	1672
144	1695
144	1706
144	1738
144	1780
144	1824
144	1827
144	1840
144	1932
144	2122
144	2205
144	2211
144	2284
144	2285
144	2291
144	2349
144	2467
144	2470
144	2558
144	2593
144	2827
144	3020
144	3059
144	3082
144	3092
144	3115
144	3187
144	3196
144	3254
144	3290
144	3360
144	3570
144	3797
144	4136
144	4149
144	4166
144	4209
144	4350
144	4369
144	4556
144	4603
144	4668
144	4691
144	4735
144	4775
144	4829
144	4850
144	4964
144	5136
144	5199
144	5520
144	5810
144	5981
144	6035
144	6158
144	6167
144	6188
144	6220
144	6439
144	6491
144	6504
144	6989
144	7252
144	7393
144	7394
144	7398
144	7688
144	7759
144	7827
144	7850
144	7985
144	8218
144	8397
144	8523
144	8582
144	8733
144	8816
144	8837
144	8987
144	9282
144	9407
144	9532
144	9675
145	154
145	214
145	346
145	369
145	390
145	396
145	763
145	1157
145	1719
145	1774
145	2220
145	2677
145	3216
145	3317
145	3415
145	3426
145	3532
145	3638
145	4029
145	4094
145	4297
145	4652
145	5052
145	5201
145	5429
145	5832
145	6145
145	6336
145	6488
145	7346
145	7605
145	8057
145	8082
145	8123
145	8518
145	8866
145	8927
145	9713
146	171
146	184
146	189
146	297
146	453
146	551
146	589
146	627
146	653
146	681
146	978
146	992
146	1218
146	1251
146	1403
146	1465
146	1553
146	1699
146	1853
146	1857
146	2042
146	2410
146	2434
146	2475
146	2550
146	2646
146	2938
146	3166
146	3268
146	3307
146	3339
146	3340
146	3432
146	3606
146	3817
146	4200
146	4234
146	4415
146	4460
146	4516
146	4566
146	4869
146	5027
146	5040
146	5170
146	5315
146	5608
146	5637
146	5669
146	5755
146	5783
146	6225
146	6293
146	7008
146	7419
146	7448
146	7453
146	8647
146	8651
146	8707
146	8775
146	8849
146	9355
146	9505
146	9726
146	9829
147	287
147	332
147	368
147	373
147	378
147	402
147	511
147	672
147	699
147	889
147	893
147	988
147	1104
147	1170
147	1277
147	1446
147	1448
147	1570
147	1892
147	2308
147	3312
147	3676
147	3800
147	4086
147	4161
147	4515
147	4517
147	4616
147	4878
147	5041
147	5269
147	5396
147	5788
147	6091
147	6353
147	6805
147	7033
147	7150
147	7332
147	7360
147	7619
147	7685
147	7702
147	8110
147	8309
147	8471
147	9061
147	9100
147	9240
147	9269
147	9864
148	154
148	155
148	207
148	223
148	264
148	284
148	376
148	484
148	565
148	569
148	659
148	687
148	729
148	771
148	782
148	951
148	1081
148	1206
148	1244
148	1248
148	1258
148	1329
148	1398
148	1590
148	1685
148	1890
148	1924
148	2128
148	2403
148	2527
148	2528
148	2589
148	2731
148	2808
148	3169
148	3350
148	3369
148	3588
148	3680
148	3700
148	3755
148	4062
148	4150
148	4263
148	4269
148	4455
148	4618
148	4640
148	4813
148	4871
148	5079
148	5222
148	5243
148	5373
148	5438
148	5774
148	5798
148	6136
148	6482
148	6511
148	6766
148	6811
148	6815
148	6831
148	7101
148	7237
148	7498
148	7513
148	7549
148	8276
148	8323
148	9102
148	9249
148	9430
148	9971
149	183
149	221
149	250
149	289
149	322
149	339
149	455
149	572
149	586
149	618
149	679
149	724
149	733
149	763
149	828
149	849
149	860
149	1138
149	1226
149	1287
149	1344
149	1512
149	1585
149	1741
149	1822
149	2146
149	2483
149	2485
149	2610
149	2635
149	2653
149	2675
149	3022
149	3032
149	3387
149	3407
149	3478
149	3585
149	3700
149	3709
149	3734
149	3867
149	4053
149	4404
149	4512
149	4644
149	4647
149	4824
149	4826
149	4856
149	5551
149	5989
149	6103
149	6284
149	6400
149	6538
149	6661
149	6675
149	6992
149	7204
149	7278
149	7285
149	7423
149	7725
149	7827
149	8356
149	8598
149	8621
149	8699
149	8748
149	9022
149	9489
149	9491
149	9512
149	9716
149	9778
149	9956
150	158
150	184
150	200
150	208
150	220
150	258
150	279
150	284
150	313
150	327
150	358
150	384
150	422
150	467
150	483
150	545
150	574
150	691
150	864
150	908
150	1120
150	1279
150	1304
150	1369
150	1516
150	1650
150	1734
150	1760
150	1841
150	1916
150	1960
150	2002
150	2167
150	2181
150	2270
150	2350
150	2594
150	2612
150	2616
150	2664
150	2693
150	2790
150	2879
150	2929
150	3064
150	3120
150	3233
150	3246
150	3249
150	3301
150	3369
150	3404
150	3566
150	3595
150	3611
150	3629
150	3746
150	3759
150	3768
150	3975
150	4075
150	4137
150	4169
150	4313
150	4318
150	4506
150	4597
150	4601
150	4604
150	4693
150	4706
150	4747
150	4751
150	4875
150	4954
150	5037
150	5049
150	5146
150	5213
150	5259
150	5260
150	5419
150	5539
150	5727
150	5793
150	5884
150	5892
150	6181
150	6206
150	6496
150	6558
150	6567
150	6649
150	6794
150	6865
150	6877
150	6937
150	6979
150	7205
150	7320
150	7392
150	7412
150	7553
150	7730
150	7822
150	7979
150	8018
150	8101
150	8409
150	8422
150	8771
150	8916
150	9044
150	9275
150	9946
150	9964
151	163
151	315
151	322
151	362
151	409
151	413
151	460
151	476
151	497
151	500
151	551
151	575
151	727
151	736
151	865
151	880
151	1004
151	1131
151	1165
151	1214
151	1303
151	1318
151	1543
151	1559
151	1718
151	1761
151	2044
151	2215
151	2322
151	2517
151	2642
151	2701
151	3118
151	3347
151	3352
151	3641
151	3867
151	4277
151	4540
151	4620
151	4678
151	4988
151	5055
151	5274
151	5389
151	5449
151	5488
151	5600
151	5611
151	5656
151	5690
151	5844
151	6112
151	6129
151	6177
151	6209
151	6398
151	7016
151	7579
151	7600
151	7845
151	8064
151	8230
151	8304
151	8748
151	9093
151	9261
151	9314
151	9440
151	9740
151	9861
151	9981
152	166
152	169
152	181
152	224
152	236
152	320
152	344
152	419
152	425
152	434
152	454
152	475
152	514
152	523
152	537
152	573
152	610
152	618
152	675
152	703
152	732
152	915
152	946
152	948
152	953
152	990
152	1040
152	1101
152	1115
152	1127
152	1189
152	1230
152	1245
152	1270
152	1330
152	1344
152	1369
152	1483
152	1559
152	1582
152	1680
152	1681
152	1727
152	1830
152	1868
152	2016
152	2058
152	2077
152	2101
152	2328
152	2395
152	2597
152	2616
152	2740
152	2923
152	2999
152	3030
152	3043
152	3259
152	3337
152	3416
152	3420
152	3625
152	3691
152	3896
152	4071
152	4082
152	4192
152	4195
152	4216
152	4292
152	4320
152	4481
152	4540
152	4694
152	4722
152	4743
152	4807
152	5082
152	5172
152	5193
152	5278
152	5282
152	5352
152	5520
152	5521
152	5599
152	5933
152	6122
152	6152
152	6225
152	6230
152	6401
152	6418
152	6737
152	6840
152	7090
152	7196
152	7207
152	7506
152	8300
152	8477
152	8501
152	8842
152	9095
152	9195
152	9315
152	9396
152	9450
152	9597
152	9672
152	9793
152	9985
153	199
153	214
153	267
153	269
153	289
153	296
153	590
153	767
153	786
153	797
153	1133
153	1138
153	1356
153	1860
153	2130
153	2153
153	2265
153	2334
153	2528
153	3021
153	3032
153	3043
153	3065
153	3077
153	3185
153	3324
153	3525
153	3759
153	4144
153	4263
153	4494
153	4573
153	4828
153	4842
153	4892
153	5841
153	5944
153	6095
153	6148
153	6272
153	6517
153	6785
153	7010
153	7182
153	7628
153	7877
153	7924
153	8038
153	8239
153	8461
153	8800
153	8877
153	9132
153	9209
153	9284
153	9748
154	166
154	181
154	227
154	269
154	309
154	327
154	383
154	387
154	389
154	470
154	472
154	560
154	587
154	681
154	738
154	788
154	796
154	806
154	853
154	977
154	1072
154	1182
154	1440
154	1446
154	1505
154	1682
154	1725
154	1736
154	2010
154	2273
154	2506
154	2521
154	2609
154	2643
154	2716
154	2763
154	2771
154	2784
154	3337
154	3347
154	3357
154	3626
154	3665
154	3699
154	3747
154	4042
154	4051
154	4232
154	4368
154	4522
154	4819
154	5070
154	5080
154	5404
154	5410
154	5974
154	6293
154	6503
154	7321
154	7439
154	7543
154	7747
154	7914
154	7931
154	8126
154	8787
154	8956
154	9067
154	9180
154	9444
154	9530
154	9931
155	174
155	179
155	193
155	202
155	236
155	240
155	256
155	264
155	266
155	269
155	281
155	306
155	317
155	408
155	423
155	466
155	489
155	526
155	588
155	646
155	648
155	693
155	737
155	788
155	811
155	834
155	859
155	888
155	1022
155	1034
155	1090
155	1092
155	1109
155	1134
155	1142
155	1175
155	1188
155	1338
155	1493
155	1581
155	1590
155	1607
155	1664
155	1714
155	1794
155	1797
155	1816
155	1982
155	2179
155	2194
155	2225
155	2326
155	2352
155	2393
155	2413
155	2464
155	2532
155	2534
155	2740
155	2839
155	2904
155	3312
155	3345
155	3358
155	3437
155	3502
155	3507
155	3519
155	3527
155	3580
155	3786
155	3840
155	3853
155	3983
155	4072
155	4086
155	4124
155	4353
155	4697
155	4820
155	4898
155	5321
155	5665
155	5674
155	5865
155	5873
155	6372
155	6389
155	6424
155	6593
155	7128
155	7243
155	7394
155	7443
155	7839
155	7962
155	8132
155	8139
155	8185
155	8306
155	8428
155	8608
155	8666
155	8899
155	8929
155	9017
155	9182
155	9272
156	234
156	246
156	330
156	380
156	594
156	708
156	945
156	1086
156	1554
156	1976
156	2001
156	2428
156	2607
156	2857
156	3178
156	3426
156	3519
156	3719
156	3994
156	4017
156	4034
156	4457
156	4978
156	5210
156	5221
156	6070
156	6676
156	6993
156	7021
156	7584
156	7616
156	7648
156	7832
156	7911
156	8529
156	8798
156	9147
156	9149
157	168
157	173
157	192
157	224
157	255
157	295
157	301
157	419
157	471
157	479
157	482
157	745
157	763
157	855
157	857
157	993
157	1007
157	1020
157	1100
157	1143
157	1334
157	1429
157	1504
157	1508
157	1541
157	1548
157	1606
157	1624
157	1875
157	1885
157	2258
157	2343
157	2354
157	2581
157	3151
157	3630
157	3644
157	3732
157	3735
157	3826
157	4090
157	4133
157	4139
157	4383
157	4611
157	4627
157	4690
157	4765
157	4848
157	5399
157	5434
157	5783
157	6200
157	6265
157	6266
157	6320
157	6706
157	6728
157	7488
157	7636
157	7708
157	7919
157	8109
157	8181
157	8283
157	8563
157	8721
157	8765
157	8882
157	8952
157	9023
157	9064
157	9480
157	9816
157	9903
158	326
158	567
158	644
158	875
158	940
158	1213
158	1407
158	1443
158	1565
158	1700
158	1951
158	2137
158	2452
158	2777
158	2780
158	2892
158	2926
158	3050
158	3190
158	3340
158	4100
158	4168
158	4183
158	4816
158	5376
158	5583
158	7069
158	7142
158	7317
158	7371
158	7534
158	8280
158	8337
158	8865
158	9326
158	9679
158	9930
159	172
159	188
159	198
159	307
159	322
159	409
159	463
159	473
159	625
159	665
159	691
159	843
159	887
159	966
159	1494
159	1584
159	1606
159	2024
159	2096
159	2475
159	2546
159	2855
159	2874
159	3012
159	3046
159	3260
159	3280
159	3294
159	3404
159	3479
159	3733
159	3818
159	3947
159	4180
159	4191
159	4195
159	4218
159	4291
159	5124
159	5219
159	5323
159	5532
159	5907
159	6291
159	6703
159	6752
159	6846
159	6896
159	7638
159	7936
159	7938
159	7942
159	7958
159	8071
159	8339
159	8627
159	8817
159	9042
159	9080
159	9265
159	9965
160	162
160	190
160	193
160	210
160	212
160	306
160	311
160	318
160	322
160	330
160	382
160	461
160	485
160	507
160	512
160	601
160	699
160	745
160	747
160	775
160	785
160	877
160	892
160	938
160	983
160	991
160	1024
160	1105
160	1122
160	1210
160	1235
160	1238
160	1246
160	1269
160	1292
160	1350
160	1401
160	1442
160	1450
160	1467
160	1498
160	1571
160	1629
160	1751
160	1764
160	1769
160	1787
160	1793
160	1802
160	1934
160	2079
160	2266
160	2333
160	2410
160	2566
160	2684
160	2793
160	2925
160	2975
160	2976
160	3097
160	3190
160	3241
160	3283
160	3284
160	3419
160	3438
160	3641
160	3893
160	4079
160	4306
160	4341
160	4347
160	4363
160	4401
160	4483
160	4526
160	4643
160	4772
160	4775
160	5179
160	5295
160	5313
160	5370
160	5468
160	5568
160	5723
160	5750
160	5760
160	5846
160	6064
160	6412
160	6574
160	6648
160	6746
160	7536
160	7682
160	7754
160	8193
160	8318
160	8336
160	8648
160	8840
160	8953
160	9179
160	9307
160	9458
160	9729
160	9868
160	9897
161	162
161	189
161	207
161	232
161	274
161	300
161	304
161	307
161	333
161	359
161	362
161	379
161	417
161	442
161	444
161	462
161	493
161	497
161	508
161	512
161	549
161	554
161	566
161	572
161	615
161	650
161	693
161	781
161	790
161	828
161	886
161	908
161	925
161	952
161	959
161	977
161	1011
161	1023
161	1103
161	1111
161	1191
161	1252
161	1338
161	1352
161	1363
161	1448
161	1453
161	1508
161	1526
161	1566
161	1656
161	1681
161	1796
161	1800
161	1902
161	1914
161	2084
161	2114
161	2134
161	2429
161	2566
161	2622
161	2714
161	2802
161	2900
161	2916
161	2999
161	3045
161	3210
161	3265
161	3357
161	3478
161	3607
161	3804
161	3922
161	4028
161	4112
161	4129
161	4323
161	4480
161	4539
161	4620
161	4751
161	4774
161	5000
161	5007
161	5261
161	5265
161	5298
161	5315
161	5379
161	5438
161	5473
161	5580
161	5680
161	5772
161	5798
161	5856
161	5988
161	6069
161	6076
161	6147
161	6157
161	6207
161	6246
161	6368
161	6712
161	6824
161	7118
161	7436
161	7501
161	7718
161	7787
161	7892
161	7896
161	7933
161	8013
161	8056
161	8203
161	8283
161	8598
161	8707
161	8790
161	8804
161	8824
161	8831
161	9005
161	9047
161	9060
161	9728
162	181
162	224
162	234
162	256
162	361
162	399
162	639
162	651
162	723
162	859
162	861
162	884
162	886
162	1073
162	1176
162	1226
162	1227
162	1342
162	1345
162	1378
162	1390
162	1522
162	1550
162	1568
162	1613
162	1616
162	1658
162	1914
162	1948
162	2664
162	2848
162	2850
162	3355
162	3437
162	3921
162	4028
162	4035
162	4061
162	4067
162	4111
162	4127
162	4148
162	4391
162	4467
162	4719
162	4806
162	4931
162	5422
162	5456
162	5470
162	5537
162	6617
162	6638
162	6657
162	7241
162	7773
162	7789
162	7927
162	8009
162	8031
162	8038
162	8170
162	8370
162	9384
162	9389
162	9411
162	9463
162	9546
163	176
163	441
163	781
163	801
163	816
163	883
163	922
163	1008
163	1243
163	1253
163	1275
163	1517
163	2066
163	2089
163	2375
163	2672
163	3666
163	4024
163	4105
163	4251
163	4296
163	4757
163	5234
163	5853
163	6433
163	7663
163	7949
163	7978
163	8447
163	8683
163	8865
163	8937
163	9547
164	212
164	289
164	368
164	400
164	457
164	477
164	571
164	582
164	595
164	634
164	658
164	712
164	831
164	938
164	1009
164	1090
164	1115
164	1122
164	1181
164	1282
164	1292
164	1306
164	1419
164	1806
164	1845
164	2027
164	2163
164	2301
164	2404
164	2697
164	2723
164	2954
164	3027
164	3127
164	3251
164	3430
164	3760
164	3805
164	4141
164	4179
164	4358
164	4923
164	4942
164	5082
164	5350
164	5521
164	5578
164	5770
164	5826
164	6094
164	6133
164	6736
164	7212
164	7397
164	7792
164	8053
164	8242
164	8464
164	8534
164	9007
164	9120
164	9670
164	9804
165	169
165	206
165	306
165	340
165	370
165	388
165	414
165	456
165	568
165	683
165	823
165	829
165	854
165	873
165	1034
165	1093
165	1130
165	1237
165	1261
165	1337
165	1392
165	1444
165	1543
165	1717
165	1724
165	1836
165	2380
165	2397
165	2627
165	2667
165	2737
165	2745
165	2766
165	2787
165	2789
165	3113
165	3137
165	3177
165	3579
165	3637
165	3706
165	3722
165	4185
165	4699
165	4759
165	4781
165	4823
165	4967
165	5016
165	5171
165	5406
165	5418
165	5574
165	5717
165	6175
165	6576
165	7345
165	7438
165	7464
165	7519
165	7715
165	7872
165	7917
165	7928
165	8045
165	8051
165	8780
165	8844
165	8911
